Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1973-05-02 00:00:00-04:00,0.0,0.1862276494503021,0.1862276494503021,0.18622764945030212,947200,0.0,0.0
1973-05-03 00:00:00-04:00,0.0,0.19036576732270605,0.1862276494503021,0.18622764945030212,1497600,0.0,0.0
1973-05-04 00:00:00-04:00,0.0,0.2038158867746085,0.19967722892761233,0.1996772289276123,2316800,0.0,0.0
1973-05-07 00:00:00-04:00,0.0,0.20071155393135254,0.1965734213590622,0.1965734213590622,793600,0.0,0.0
1973-05-08 00:00:00-04:00,0.0,0.20278129804034253,0.19864264130592346,0.19864264130592346,1331200,0.0,0.0
1973-05-09 00:00:00-04:00,0.0,0.20071155393135254,0.1965734213590622,0.1965734213590622,1049600,0.0,0.0
1973-05-10 00:00:00-04:00,0.0,0.19864266461106173,0.1945045441389084,0.1945045441389084,1292800,0.0,0.0
1973-05-11 00:00:00-04:00,0.0,0.18726207692782218,0.1831234246492386,0.1831234246492386,1100800,0.0,0.0
1973-05-14 00:00:00-04:00,0.0,0.17588128816117055,0.17174315452575684,0.17174315452575684,2355200,0.0,0.0
1973-05-15 00:00:00-04:00,0.0,0.18415812468502096,0.18001998960971835,0.18001998960971832,1395200,0.0,0.0
1973-05-16 00:00:00-04:00,0.0,0.1924349153963707,0.18829677999019623,0.18829677999019623,1344000,0.0,0.0
1973-05-17 00:00:00-04:00,0.0,0.1882966195221111,0.18415798246860504,0.18415798246860504,2726400,0.0,0.0
1973-05-18 00:00:00-04:00,0.0,0.17795092592317427,0.17381227016448975,0.17381227016448975,1459200,0.0,0.0
1973-05-21 00:00:00-04:00,0.0,0.17588128816117055,0.17174315452575684,0.17174315452575684,1766400,0.0,0.0
1973-05-22 00:00:00-04:00,0.0,0.1820890680123124,0.17795094847679135,0.17795094847679138,1702400,0.0,0.0
1973-05-23 00:00:00-04:00,0.0,0.1820890680123124,0.17795094847679135,0.17795094847679138,1472000,0.0,0.0
1973-05-24 00:00:00-04:00,0.0,0.19036576732270605,0.1862276494503021,0.18622764945030212,1216000,0.0,0.0
1973-05-25 00:00:00-04:00,0.0,0.19864266461106173,0.1945045441389084,0.1945045441389084,2009600,0.0,0.0
1973-05-29 00:00:00-04:00,0.0,0.19864266461106173,0.1945045441389084,0.1945045441389084,844800,0.0,0.0
1973-05-30 00:00:00-04:00,0.0,0.1893313311438216,0.18519267439842224,0.18519267439842224,1766400,0.0,0.0
1973-05-31 00:00:00-04:00,0.0,0.19036576732270605,0.1862276494503021,0.18622764945030212,1331200,0.0,0.0
1973-06-01 00:00:00-04:00,0.0,0.1882966195221111,0.18415798246860504,0.18415798246860504,1024000,0.0,0.0
1973-06-04 00:00:00-04:00,0.0,0.17691581552043925,0.17277769744396207,0.1727776974439621,1676800,0.0,0.0
1973-06-05 00:00:00-04:00,0.0,0.1893313311438216,0.18519267439842224,0.18519267439842224,2265600,0.0,0.0
1973-06-06 00:00:00-04:00,0.0,0.19036576732270605,0.1862276494503021,0.18622764945030212,3340800,0.0,0.0
1973-06-07 00:00:00-04:00,0.0,0.19553905047677606,0.1914003938436508,0.19140039384365082,1254400,0.0,0.0
1973-06-08 00:00:00-04:00,0.0,0.20071155393135254,0.1965734213590622,0.1965734213590622,1497600,0.0,0.0
1973-06-11 00:00:00-04:00,0.0,0.19450438556193803,0.190365731716156,0.190365731716156,729600,0.0,0.0
1973-06-12 00:00:00-04:00,0.0,0.20278129804034253,0.19864264130592346,0.19864264130592346,793600,0.0,0.0
1973-06-13 00:00:00-04:00,0.0,0.2038158867746085,0.19967722892761233,0.1996772289276123,755200,0.0,0.0
1973-06-14 00:00:00-04:00,0.0,0.20691931840325078,0.20278120040893555,0.20278120040893555,1280000,0.0,0.0
1973-06-15 00:00:00-04:00,0.0,0.20691931840325078,0.20278120040893555,0.20278120040893555,3020800,0.0,0.0
1973-06-18 00:00:00-04:00,0.0,0.20278129804034253,0.19864264130592346,0.19864264130592346,896000,0.0,0.0
1973-06-19 00:00:00-04:00,0.0,0.19657344080712288,0.19243480265140533,0.19243480265140533,2534400,0.0,0.0
1973-06-20 00:00:00-04:00,0.0,0.19553905047677606,0.1914003938436508,0.19140039384365082,819200,0.0,0.0
1973-06-21 00:00:00-04:00,0.0,0.19036576732270605,0.1862276494503021,0.18622764945030212,1536000,0.0,0.0
1973-06-22 00:00:00-04:00,0.0,0.19450438556193803,0.190365731716156,0.190365731716156,1612800,0.0,0.0
1973-06-25 00:00:00-04:00,0.0,0.19140032568136497,0.1872622072696686,0.18726220726966858,627200,0.0,0.0
1973-06-26 00:00:00-04:00,0.0,0.19450438556193803,0.190365731716156,0.190365731716156,1702400,0.0,0.0
1973-06-27 00:00:00-04:00,0.0,0.19657344080712288,0.19243480265140533,0.19243480265140533,294400,0.0,0.0
