Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1999-05-04 00:00:00-04:00,53.662051266929396,54.544650794346,49.42557353532971,49.69035339355469,22320900,0.0,0.0
1999-05-05 00:00:00-04:00,49.337329664454536,49.337329664454536,46.777790200645626,48.807769775390625,7565700,0.0,0.0
1999-05-06 00:00:00-04:00,48.01344839761097,48.9843085674156,47.351498281835084,47.96931838989258,2905700,0.0,0.0
1999-05-07 00:00:00-04:00,47.96929651167099,52.86772513429793,47.13082674743755,52.338165283203125,4862300,0.0,0.0
1999-05-10 00:00:00-04:00,51.80863564758571,51.896895674242586,49.60213498116383,49.91104507446289,2589400,0.0,0.0
1999-05-11 00:00:00-04:00,49.42559004251936,50.264059873597816,49.072550113644226,49.86688995361328,1839800,0.0,0.0
1999-05-12 00:00:00-04:00,50.131695805763705,52.86775666840222,48.807795388357974,51.89689636230469,2659300,0.0,0.0
1999-05-13 00:00:00-04:00,51.72035756750457,53.13251750108831,51.19079759241067,51.67622756958008,1142900,0.0,0.0
1999-05-14 00:00:00-04:00,50.308185553614415,51.014265350858125,48.763635997143794,49.55797576904297,2058400,0.0,0.0
1999-05-17 00:00:00-04:00,48.80774786693802,49.6020873439768,48.01340838989925,48.454708099365234,2075000,0.0,0.0
1999-05-18 00:00:00-04:00,48.189928273685645,49.7344772568166,48.101668331792446,48.454708099365234,1407100,0.0,0.0
1999-05-19 00:00:00-04:00,48.98429265207165,49.29320260573336,48.542992718269204,48.940162658691406,727400,0.0,0.0
1999-05-20 00:00:00-04:00,49.11669503095163,49.513865071633184,48.27822494506836,48.27822494506836,520800,0.0,0.0
1999-05-21 00:00:00-04:00,48.10169269420482,48.58712262047661,47.66039276123047,47.66039276123047,936200,0.0,0.0
1999-05-24 00:00:00-04:00,47.30737806986394,47.4838981372888,45.89521753046501,46.115867614746094,1493000,0.0,0.0
1999-05-25 00:00:00-04:00,45.277387619018555,46.557157834370926,45.189127604166664,45.54216766357422,1662400,0.0,0.0
1999-05-26 00:00:00-04:00,46.336487271138374,47.04256707717477,44.52715776817011,46.6453971862793,1602900,0.0,0.0
1999-05-27 00:00:00-04:00,45.89518332393407,47.8369026184082,45.674533404107464,47.8369026184082,1220500,0.0,0.0
1999-05-28 00:00:00-04:00,47.836928366737396,48.58713849795007,47.30736827411669,47.96931838989258,901900,0.0,0.0
1999-06-01 00:00:00-04:00,47.042572407782835,47.042572407782835,44.880202756768426,45.321502685546875,953900,0.0,0.0
1999-06-02 00:00:00-04:00,45.012585786962696,45.233235717290945,43.77694617712451,44.6595458984375,2204300,0.0,0.0
1999-06-03 00:00:00-04:00,45.18911161591355,45.3215015913508,44.571291730539734,44.92433166503906,852600,0.0,0.0
1999-06-04 00:00:00-04:00,45.409751997851046,47.307341245574655,45.409751997851046,46.15996170043945,1357400,0.0,0.0
1999-06-07 00:00:00-04:00,46.02758800271563,47.836917924203014,46.02758800271563,46.55714797973633,891900,0.0,0.0
1999-06-08 00:00:00-04:00,46.1599682078642,46.38061815149644,45.01258850097656,45.01258850097656,571700,0.0,0.0
1999-06-09 00:00:00-04:00,45.365630171681175,46.24822998046875,44.92433026728739,46.24822998046875,611400,0.0,0.0
1999-06-10 00:00:00-04:00,45.806941850650944,45.85107185243385,44.703691806078425,44.74782180786133,664200,0.0,0.0
1999-06-11 00:00:00-04:00,45.14497574515965,45.40975566155355,43.99759610745276,44.6595458984375,969300,0.0,0.0
1999-06-14 00:00:00-04:00,44.83606249750877,45.18910235969388,42.71782332439812,43.24738311767578,821100,0.0,0.0
1999-06-15 00:00:00-04:00,44.39477472951213,44.7478146875997,43.95347478190266,44.306514739990234,831700,0.0,0.0
