Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1975-11-17 00:00:00-05:00,0.0,0.6846162676811218,0.6846162676811218,0.6846162676811218,4000,0.0,0.0
1975-11-18 00:00:00-05:00,0.0,0.6683159470558167,0.6683159470558167,0.6683159470558167,39200,0.0,0.0
1975-11-19 00:00:00-05:00,0.0,0.6601657271385193,0.6601657271385193,0.6601657271385193,22400,0.0,0.0
1975-11-20 00:00:00-05:00,0.0,0.6438658833503722,0.6438658833503722,0.6438658833503723,24800,0.0,0.0
1975-11-21 00:00:00-05:00,0.0,0.6520158052444458,0.6520158052444458,0.6520158052444458,22400,0.0,0.0
1975-11-24 00:00:00-05:00,0.0,0.6438658833503722,0.6438658833503722,0.6438658833503723,5600,0.0,0.0
1975-11-25 00:00:00-05:00,0.0,0.6438658833503722,0.6438658833503722,0.6438658833503723,24000,0.0,0.0
1975-11-26 00:00:00-05:00,0.0,0.6275647878646851,0.6275647878646851,0.6275647878646851,35200,0.0,0.0
1975-11-28 00:00:00-05:00,0.0,0.6194146275520325,0.6194146275520325,0.6194146275520325,19200,0.0,0.0
1975-12-01 00:00:00-05:00,0.0,0.6194146275520325,0.6194146275520325,0.6194146275520325,7200,0.0,0.0
1975-12-02 00:00:00-05:00,0.0,0.603114426136017,0.603114426136017,0.6031144261360168,24000,0.0,0.0
1975-12-03 00:00:00-05:00,0.0,0.5786638855934143,0.5786638855934143,0.5786638855934143,40800,0.0,0.0
1975-12-04 00:00:00-05:00,0.0,0.5786638855934143,0.5786638855934143,0.5786638855934143,16000,0.0,0.0
1975-12-05 00:00:00-05:00,0.0,0.5623636841773987,0.5623636841773987,0.5623636841773987,36000,0.0,0.0
1975-12-08 00:00:00-05:00,0.0,0.5623636841773987,0.5623636841773987,0.5623636841773987,37600,0.0,0.0
1975-12-09 00:00:00-05:00,0.0,0.5705137848854065,0.5705137848854065,0.5705137848854065,64000,0.0,0.0
1975-12-10 00:00:00-05:00,0.0,0.5705137848854065,0.5705137848854065,0.5705137848854065,22400,0.0,0.0
1975-12-11 00:00:00-05:00,0.0,0.5705137848854065,0.5705137848854065,0.5705137848854065,15200,0.0,0.0
1975-12-12 00:00:00-05:00,0.0,0.5868139266967773,0.5868139266967773,0.5868139266967773,119200,0.0,0.0
1975-12-15 00:00:00-05:00,0.0,0.5786638855934143,0.5786638855934143,0.5786638855934143,45600,0.0,0.0
1975-12-16 00:00:00-05:00,0.0,0.5786638855934143,0.5786638855934143,0.5786638855934143,53600,0.0,0.0
1975-12-17 00:00:00-05:00,0.0,0.5868139266967773,0.5868139266967773,0.5868139266967773,47200,0.0,0.0
1975-12-18 00:00:00-05:00,0.0,0.5949642658233643,0.5949642658233643,0.5949642658233643,26400,0.0,0.0
1975-12-19 00:00:00-05:00,0.0,0.5949642658233643,0.5949642658233643,0.5949642658233643,8000,0.0,0.0
